,Datum,Timestamp,Baden-Württemberg Faelle,Baden-Württemberg Faelle pro 100000,Baden-Württemberg Todesfaelle,Baden-Württemberg Todesfaelle pro 100000,Baden-Württemberg neue Faelle,Baden-Württemberg neue Faelle pro 100000,Baden-Württemberg Wachstumsrate (5d),Baden-Württemberg Verdopplungszeit (5d),Bayern Faelle,Bayern Faelle pro 100000,Bayern Todesfaelle,Bayern Todesfaelle pro 100000,Bayern neue Faelle,Bayern neue Faelle pro 100000,Bayern Wachstumsrate (5d),Bayern Verdopplungszeit (5d),Berlin Faelle,Berlin Faelle pro 100000,Berlin Todesfaelle,Berlin Todesfaelle pro 100000,Berlin neue Faelle,Berlin neue Faelle pro 100000,Berlin Wachstumsrate (5d),Berlin Verdopplungszeit (5d),Brandenburg Faelle,Brandenburg Faelle pro 100000,Brandenburg Todesfaelle,Brandenburg Todesfaelle pro 100000,Brandenburg neue Faelle,Brandenburg neue Faelle pro 100000,Brandenburg Wachstumsrate (5d),Brandenburg Verdopplungszeit (5d),Bremen Faelle,Bremen Faelle pro 100000,Bremen Todesfaelle,Bremen Todesfaelle pro 100000,Bremen neue Faelle,Bremen neue Faelle pro 100000,Bremen Wachstumsrate (5d),Bremen Verdopplungszeit (5d),Hamburg Faelle,Hamburg Faelle pro 100000,Hamburg Todesfaelle,Hamburg Todesfaelle pro 100000,Hamburg neue Faelle,Hamburg neue Faelle pro 100000,Hamburg Wachstumsrate (5d),Hamburg Verdopplungszeit (5d),Hessen Faelle,Hessen Faelle pro 100000,Hessen Todesfaelle,Hessen Todesfaelle pro 100000,Hessen neue Faelle,Hessen neue Faelle pro 100000,Hessen Wachstumsrate (5d),Hessen Verdopplungszeit (5d),Mecklenburg-Vorpommern Faelle,Mecklenburg-Vorpommern Faelle pro 100000,Mecklenburg-Vorpommern Todesfaelle,Mecklenburg-Vorpommern Todesfaelle pro 100000,Mecklenburg-Vorpommern neue Faelle,Mecklenburg-Vorpommern neue Faelle pro 100000,Mecklenburg-Vorpommern Wachstumsrate (5d),Mecklenburg-Vorpommern Verdopplungszeit (5d),Niedersachsen Faelle,Niedersachsen Faelle pro 100000,Niedersachsen Todesfaelle,Niedersachsen Todesfaelle pro 100000,Niedersachsen neue Faelle,Niedersachsen neue Faelle pro 100000,Niedersachsen Wachstumsrate (5d),Niedersachsen Verdopplungszeit (5d),Nordrhein-Westfalen Faelle,Nordrhein-Westfalen Faelle pro 100000,Nordrhein-Westfalen Todesfaelle,Nordrhein-Westfalen Todesfaelle pro 100000,Nordrhein-Westfalen neue Faelle,Nordrhein-Westfalen neue Faelle pro 100000,Nordrhein-Westfalen Wachstumsrate (5d),Nordrhein-Westfalen Verdopplungszeit (5d),Rheinland-Pfalz Faelle,Rheinland-Pfalz Faelle pro 100000,Rheinland-Pfalz Todesfaelle,Rheinland-Pfalz Todesfaelle pro 100000,Rheinland-Pfalz neue Faelle,Rheinland-Pfalz neue Faelle pro 100000,Rheinland-Pfalz Wachstumsrate (5d),Rheinland-Pfalz Verdopplungszeit (5d),Saarland Faelle,Saarland Faelle pro 100000,Saarland Todesfaelle,Saarland Todesfaelle pro 100000,Saarland neue Faelle,Saarland neue Faelle pro 100000,Saarland Wachstumsrate (5d),Saarland Verdopplungszeit (5d),Sachsen Faelle,Sachsen Faelle pro 100000,Sachsen Todesfaelle,Sachsen Todesfaelle pro 100000,Sachsen neue Faelle,Sachsen neue Faelle pro 100000,Sachsen Wachstumsrate (5d),Sachsen Verdopplungszeit (5d),Sachsen-Anhalt Faelle,Sachsen-Anhalt Faelle pro 100000,Sachsen-Anhalt Todesfaelle,Sachsen-Anhalt Todesfaelle pro 100000,Sachsen-Anhalt neue Faelle,Sachsen-Anhalt neue Faelle pro 100000,Sachsen-Anhalt Wachstumsrate (5d),Sachsen-Anhalt Verdopplungszeit (5d),Schleswig-Holstein Faelle,Schleswig-Holstein Faelle pro 100000,Schleswig-Holstein Todesfaelle,Schleswig-Holstein Todesfaelle pro 100000,Schleswig-Holstein neue Faelle,Schleswig-Holstein neue Faelle pro 100000,Schleswig-Holstein Wachstumsrate (5d),Schleswig-Holstein Verdopplungszeit (5d),Thüringen Faelle,Thüringen Faelle pro 100000,Thüringen Todesfaelle,Thüringen Todesfaelle pro 100000,Thüringen neue Faelle,Thüringen neue Faelle pro 100000,Thüringen Wachstumsrate (5d),Thüringen Verdopplungszeit (5d),Deutschland Faelle,Deutschland Faelle pro 100000,Deutschland Todesfaelle,Deutschland Todesfaelle pro 100000,Deutschland neue Faelle,Deutschland neue Faelle pro 100000,Deutschland Wachstumsrate (5d),Deutschland Verdopplungszeit (5d)
23,2020-03-27,2020-03-27,8161.0,73.72488071538339,70.0,0.6323663337920399,878.0,7.9316805867058715,1.2044260027662517,3.7840287567677775,9481.0,72.50288508870075,55.0,0.4205947347198124,1488.0,11.37899936841965,1.1585535465924897,4.195684143025751,1955.0,53.637677079783785,8.0,0.2194892156717495,299.0,8.203409435731638,1.1784810126582277,4.627225528294906,537.0,21.378094897243816,1.0,0.03981023258332182,60.0,2.3886139549993093,1.1793721973094171,4.39852918952875,241.0,35.286228414638074,1.0,0.14641588553791732,30.0,4.392476566137519,1.1014492753623186,8.248129124762116,1693.0,91.95195035355063,2.0,0.10862604885239295,428.0,23.245974454412092,1.210914454277286,5.084135318412526,2323.0,37.074222977431965,7.0,0.1117174174954902,166.0,2.6492987577501963,1.0659238625812442,5.0364868624857655,259.0,16.090204544395608,0.0,0.0,15.0,0.9318651280537996,1.10126582278481,6.778742863026902,2810.0,35.20223370073943,10.0,0.12527485302754243,463.0,5.8002256951752145,1.13595166163142,4.432485900459502,9235.0,51.498241949837755,72.0,0.40150226533712163,1311.0,7.310687081346757,1.2984938384299407,5.674039524208469,1971.0,48.2515366559898,8.0,0.19584591235307885,155.0,3.794514551840903,1.0455580865603644,5.279231151103774,505.0,50.983888081784215,2.0,0.20191638844270976,72.0,7.268989983937551,1.2926829268292683,3.2957777164205595,1305.0,32.00147525574819,7.0,0.17165542282776805,164.0,4.021641334821995,1.2177700348432057,4.015556579133175,458.0,20.739738470992215,2.0,0.09056654354145072,40.0,1.8113308708290143,1.0739130434782609,3.8409887263887525,812.0,28.031782241382643,4.0,0.13808759724819036,137.0,4.7295002057505195,1.2670299727520435,3.7507301202856875,542.0,25.28993605192369,4.0,0.1866415944791416,74.0,3.45286949786412,1.1601423487544484,3.621204469212556,42288.0,50.937606455026256,253.0,0.30474873328418567,5780.0,6.962243788073491,1.1930867681144817,4.523217113574328
24,2020-03-28,2020-03-28,9781.0,88.35964444028488,101.0,0.9124142816142289,1620.0,14.634763724901493,1.3711529627928343,4.609883671809408,11150.0,85.26602349319833,77.0,0.5888326286077373,1669.0,12.76313840449758,1.0732292917166866,4.0973589878865075,2161.0,59.28952438333133,8.0,0.2194892156717495,206.0,5.65184730354755,1.1643394199785178,4.755544839092875,645.0,25.677600016242575,1.0,0.03981023258332182,108.0,4.2995051189987565,1.3574144486692017,4.659559514825873,260.0,38.068130239858505,2.0,0.29283177107583463,19.0,2.7819018252204293,1.1842105263157896,7.798066899905748,1765.0,95.86248811223678,2.0,0.10862604885239295,72.0,3.910537758686146,1.0012180267965896,5.150051609836107,2604.0,41.55887930832235,9.0,0.14363667963705884,281.0,4.484656330890393,1.0949477351916377,5.63440061225922,308.0,19.13429729603802,0.0,0.0,49.0,3.0440927516424123,1.5632183908045978,6.627134588562616,3150.0,39.46157870367587,12.0,0.15032982363305092,340.0,4.259345002936443,1.1083776595744679,4.84036038629353,10607.0,59.14909067265068,80.0,0.4461136281523574,1372.0,7.6508487228129285,0.8773286467486818,5.391794867201353,2212.0,54.15139476562631,11.0,0.2692881294854834,241.0,5.899858109636501,1.1274509803921569,5.912454550057293,550.0,55.52700682174519,2.0,0.20191638844270976,45.0,4.54311873996097,1.10062893081761,5.750862523470176,1432.0,35.115795069909126,9.0,0.2206998293499875,127.0,3.1143198141609347,1.1144492131616595,4.796249488378868,458.0,20.739738470992215,2.0,0.09056654354145072,0.0,0.0,0.9959514170040487,7.610317615878355,915.0,31.587537870523544,4.0,0.13808759724819036,103.0,3.5557556291409016,1.1440860215053763,4.225773554671577,584.0,27.249672793954677,5.0,0.23330199309892702,42.0,1.959736742030987,1.0276073619631902,4.687237759461279,48582.0,58.51898403325023,325.0,0.3914756455231634,6294.0,7.581377578223971,1.0942647183039107,4.82828477389317
25,2020-03-29,2020-03-29,9794.0,88.47708390227483,101.0,0.9124142816142289,13.0,0.11743946198995026,0.7447236180904523,5.536093529389855,12881.0,98.50328687138006,107.0,0.8182479384549077,1731.0,13.237263378181732,1.1388622563119208,4.118500303990242,2360.0,64.7493186231661,9.0,0.24692536763071818,199.0,5.4597942398347685,1.051660516605166,5.453817142685767,721.0,28.703177692575032,1.0,0.03981023258332182,76.0,3.025577676332458,1.0588235294117645,5.172360862766752,275.0,40.26436852292726,2.0,0.29283177107583463,15.0,2.1962382830687597,1.0222222222222221,8.195835479202115,1846.0,100.26184309075869,4.0,0.2172520977047859,81.0,4.399354978521915,0.9768856447688564,6.337488699434158,2605.0,41.57483893939314,9.0,0.14363667963705884,1.0,0.015959631070784314,0.7836117740652346,7.077278466991843,348.0,21.619270970848152,1.0,0.06212434187025331,40.0,2.4849736748101323,1.0955882352941178,5.932719825105011,3450.0,43.21982429450214,21.0,0.26307719135783914,300.0,3.7582455908262733,1.0113977204559088,5.547834458006574,11400.0,63.57119201171093,98.0,0.5464891944866378,793.0,4.422101339060243,1.0180288461538463,5.721319962983422,2396.0,58.65585074974712,12.0,0.2937688685296183,184.0,4.504455984120813,0.9913043478260869,6.821397202554155,560.0,56.53658876395873,2.0,0.20191638844270976,10.0,1.0095819422135488,0.6371428571428571,7.725834423552731,1617.0,39.652402673214425,9.0,0.2206998293499875,185.0,4.536607603305299,1.034659820282413,5.449096532653337,592.0,26.80769688826941,2.0,0.09056654354145072,134.0,6.067958417277198,1.1016260162601625,6.900083387329429,1005.0,34.69450880860783,6.0,0.20713139587228555,90.0,3.106970938084283,0.9906015037593985,4.901987706782928,697.0,32.52229783799043,5.0,0.23330199309892702,113.0,5.272625044035751,1.1044776119402986,5.088059317224983,52547.0,63.29498690863282,455.0,0.5480659037324288,3965.0,4.776002875382593,0.9691624855268236,5.308474828280103
26,2020-03-30,2020-03-30,10943.0,98.85692558123274,119.0,1.0750227674464676,1149.0,10.379841678957911,1.0962663067926224,6.954299452485696,13989.0,106.97635898173556,127.0,0.9711914783530213,1108.0,8.473072110355494,1.042654693419391,4.8612096862075935,2464.0,67.60267842689885,11.0,0.30179767154865556,104.0,2.8533598037327437,0.9087719298245613,7.051105049498856,761.0,30.295586995907907,2.0,0.07962046516664364,40.0,1.5924093033328728,0.8783068783068785,5.640502952101269,286.0,41.87494326384435,2.0,0.29283177107583463,11.0,1.6105747409170905,0.9347826086956522,9.363797664634554,2053.0,111.50463914698136,5.0,0.2715651221309824,207.0,11.242796056222671,0.9850560398505603,6.570245636646277,3091.0,49.33121963979432,13.0,0.20747520392019608,486.0,7.756380700401177,1.3573604060913704,8.309863690560325,356.0,22.11626570581018,1.0,0.06212434187025331,8.0,0.4969947349620265,0.9261744966442953,6.595751803996253,3732.0,46.75257514987884,26.0,0.3257146178716103,282.0,3.5327508553766966,0.9442467378410438,6.11887061398354,12178.0,67.9096470454926,101.0,0.5632184555423512,778.0,4.338455033781675,0.9801259346713893,6.477511017799901,2584.0,63.25822969004447,18.0,0.44065330279442744,188.0,4.602378940297354,0.9678362573099415,7.695955131841849,706.0,71.27648512027655,7.0,0.7067073595494842,146.0,14.739896356317812,1.358744394618834,6.411301303077171,1795.0,44.017354853691955,9.0,0.2206998293499875,178.0,4.36495218047753,1.0372208436724566,6.185669130767274,592.0,26.80769688826941,2.0,0.09056654354145072,0.0,0.0,0.8007380073800737,7.2757008142994515,1049.0,36.21347237833792,7.0,0.24165329518433312,44.0,1.5189635697300938,0.8956356736242884,6.330097853266012,719.0,33.548826607625706,5.0,0.23330199309892702,22.0,1.026528769635279,0.8783783783783784,6.24285081928845,57298.0,69.01775857595759,455.0,0.5480659037324288,4751.0,5.722771667324767,1.02520807614193,6.196154019862512
27,2020-03-31,2020-03-31,12334.0,111.42294801415741,165.0,1.4905777867955226,1391.0,12.566022432924678,1.0363151415675012,7.387705577957079,14810.0,113.25469129455311,162.0,1.2388426731747202,821.0,6.278332312817563,0.9173731664648096,6.195133849890831,2575.0,70.64809129434437,13.0,0.35666997546659296,111.0,3.0454128674455245,0.8870656370656371,10.16145685087882,798.0,31.768565601490813,2.0,0.07962046516664364,37.0,1.4729786055829073,0.966867469879518,7.238348452142529,294.0,43.046270348147694,4.0,0.5856635421516693,8.0,1.1713270843033385,0.9651162790697676,14.063322115382817,2191.0,118.99983651779648,9.0,0.48881721983576826,138.0,7.495197370815114,1.170670037926675,10.394140981637301,3283.0,52.39546880538491,17.0,0.2713137282033334,192.0,3.0642491655905886,0.8421839940164548,8.029578204959208,366.0,22.737509124512712,1.0,0.06212434187025331,10.0,0.6212434187025331,0.8840579710144927,8.286857931181029,4063.0,50.89917278509049,34.0,0.42593450029364427,331.0,4.146597635211655,1.0778894472361809,7.642060352138714,13225.0,73.74815915393657,117.0,0.6524411811728227,1047.0,5.838512108443977,1.0642441276852037,8.094359139922846,2726.0,66.73449463431162,19.0,0.4651340418385623,142.0,3.47626494426715,0.9164149043303123,8.620910707862254,782.0,78.94930788109951,7.0,0.7067073595494842,76.0,7.672822760822971,1.1518151815181517,6.165201490843346,1882.0,46.1507865374085,12.0,0.2942664391333167,87.0,2.133431683716546,0.8863636363636364,7.233869587789837,680.0,30.792624804093244,6.0,0.27169963062435215,88.0,3.9849279158238318,1.207373271889401,6.619781607528978,1120.0,38.6645272294933,9.0,0.3106970938084283,71.0,2.4510548511553787,0.9427966101694915,8.888373530281756,784.0,36.58175251791176,6.0,0.27996239171871246,65.0,3.0329259102860515,0.9723076923076923,7.325229150479957,61913.0,74.5767127423865,583.0,0.702247081046167,4615.0,5.55895416642892,0.9868318831572405,7.473556813831836
28,2020-04-01,2020-04-01,13410.0,121.14332194501792,197.0,1.7796595393861692,1076.0,9.720373930860498,1.0392001583844783,8.043878588541736,16497.0,126.155478884959,225.0,1.720614823853778,1687.0,12.900787590405882,1.029191726565938,7.509497605488858,2754.0,75.55916249499977,16.0,0.438978431343499,179.0,4.911071200655395,0.8694232861806311,12.114684183273726,881.0,35.072814905906526,4.0,0.1592409303332873,83.0,3.3042493044157113,1.071651090342679,9.55954220724111,311.0,45.535340402292285,5.0,0.7320794276895866,17.0,2.4890700541445945,0.8433734939759036,16.30814677017607,2311.0,125.51739944894005,14.0,0.7603823419667507,120.0,6.517562931143577,0.6673866090712743,9.757191471673936,3445.0,54.98092903885197,21.0,0.3351522524864706,162.0,2.585460233467059,0.9964476021314388,8.76208826094459,406.0,25.222482799322844,3.0,0.18637302561075994,40.0,2.4849736748101323,1.2049180327868854,11.49616764161175,4382.0,54.8954405966691,42.0,0.5261543827156783,319.0,3.996267811578604,0.916083916083916,8.414503037227057,14351.0,80.02720847018101,134.0,0.7472403271551986,1126.0,6.27904931624443,0.9651009243538955,9.203839422354815,2899.0,70.96966248894695,23.0,0.5630569980151017,173.0,4.23516785463533,1.0197802197802197,10.345909903587327,829.0,83.6943430095032,8.0,0.807665553770839,47.0,4.745035128403679,0.9283667621776505,6.00376051831339,2034.0,49.878161433097176,17.0,0.4168774554388653,152.0,3.727374895688678,0.9838056680161945,8.120024865418696,750.0,33.96245382804402,7.0,0.31698290239507754,70.0,3.169829023950775,1.1145038167938932,6.161339992573358,1246.0,43.0142865428113,10.0,0.3452189931204759,126.0,4.349759313317996,0.9752808988764045,9.549054577076632,860.0,40.12794281301545,6.0,0.27996239171871246,76.0,3.546190295103691,1.0063291139240507,7.773441012028364,67366.0,81.14507180404131,732.0,0.8817236077629403,5453.0,6.5683590616548,0.9871285180082662,8.47578674937581
29,2020-04-02,2020-04-02,14662.0,132.45364551512696,241.0,2.1771469491983084,1252.0,11.310323570109055,0.9298914078872167,6.860947889982274,18496.0,141.44218569777544,268.0,2.049443434634722,1999.0,15.286706812816455,1.0470353477765109,7.801235360028911,2970.0,81.485371318137,19.0,0.5212868872204051,216.0,5.9262088231372365,1.0125156445556946,12.137712845322158,995.0,39.61118142040521,7.0,0.27867162808325274,114.0,4.538366514498688,1.0174418604651163,8.767007187602667,327.0,47.87799457089896,6.0,0.878495313227504,16.0,2.342654168606677,0.9571428571428572,16.112985090534316,2406.0,130.67713676942873,14.0,0.7603823419667507,95.0,5.159737320488665,1.0372168284789645,10.692307546106697,3707.0,59.162352379397454,27.0,0.4309100389111765,262.0,4.18142334054549,0.9830659536541889,8.515219746698051,438.0,27.21046173917095,3.0,0.18637302561075994,32.0,1.987978939848106,0.8843537414965987,11.71935042920195,4695.0,58.81654349643117,45.0,0.563736838623941,313.0,3.9211028997620785,0.9828244274809161,8.923009675191176,15427.0,86.02743676883021,161.0,0.8978036766566192,1076.0,6.000228298649207,0.9421422986708365,9.011270140623003,3132.0,76.67367468623037,26.0,0.6364992151475063,233.0,5.704012197283422,0.9913793103448276,10.651194061950298,1020.0,102.97735810578199,11.0,1.1105401364349037,191.0,19.28301509627878,1.4506172839506173,5.097243275393113,2183.0,53.531969719002525,18.0,0.441399658699975,149.0,3.653808285905349,1.0301783264746227,9.557298862346952,804.0,36.40775050366319,8.0,0.36226617416580287,54.0,2.4452966756191694,1.1849315068493151,8.166664833462638,1335.0,46.08673558158353,11.0,0.37974089243252346,89.0,3.0724490387722354,0.967741935483871,9.366998200274226,925.0,43.1608687233015,7.0,0.32662279033849784,65.0,3.0329259102860515,1.0723270440251573,9.302894069131026,73522.0,88.56022280047391,872.0,1.0503592704498415,6156.0,7.415150996432597,0.9944971688332402,8.314825362368868
30,2020-04-03,2020-04-03,16059.0,145.0738707766624,285.0,2.5746343590104477,1397.0,12.620225261535424,1.2835484531858226,7.373605337228328,20237.0,154.75592084590625,307.0,2.3476833374360435,1741.0,13.313735148130789,1.0013612850530902,7.214763296800477,3202.0,87.85055857261774,20.0,0.5487230391793737,232.0,6.365187254480736,1.0407911001236094,10.396819546416017,1075.0,42.79600002707096,9.0,0.3582920932498964,80.0,3.1848186066657456,1.0114285714285713,7.6043060932618785,341.0,49.92781696842981,6.0,0.878495313227504,14.0,2.0498223975308423,0.9850746268656716,15.128875237119066,2596.0,140.99661141040605,16.0,0.8690083908191436,190.0,10.31947464097733,1.1700468018720749,12.312834603622463,3993.0,63.72680686564177,33.0,0.5266678253358824,286.0,4.564454486244314,1.258386219401632,10.940485718250194,468.0,29.07419199527855,4.0,0.24849736748101325,30.0,1.8637302561075992,0.9230769230769231,9.538800898792367,5081.0,63.652152823294315,65.0,0.8142865446790258,386.0,4.835609326863138,1.055663430420712,9.099953215850878,16606.0,92.60203636372557,178.0,0.9926028226389951,1179.0,6.574599594895367,1.0800829875518672,8.952194152039176,3362.0,82.3042446663814,26.0,0.6364992151475063,230.0,5.630569980151018,1.05,10.419641045460839,1079.0,108.93389156484191,12.0,1.2114983306562586,59.0,5.956533459059938,1.1042553191489362,6.221853145536117,2336.0,57.283866817952315,21.0,0.5149662684833042,153.0,3.7518970989497875,0.9573901464713717,10.265271463337136,836.0,37.8568152003264,11.0,0.49811598947797897,32.0,1.4490646966632115,0.7052023121387283,8.0809890335039,1443.0,49.81510070728467,15.0,0.5178284896807138,108.0,3.7283651257011394,1.0428571428571427,8.521849035040507,982.0,45.82051144462927,9.0,0.41994358757806866,57.0,2.659642721327768,0.8357771260997067,8.786865853705297,79696.0,95.99705552496624,1017.0,1.2250176353755606,6174.0,7.436832724492342,1.0885725741780272,8.333481178072924
31,2020-04-04,2020-04-04,17014.0,153.7011543305395,316.0,2.854682306832637,955.0,8.627283553877115,0.9690343176376697,8.415836328307023,21908.0,167.53435360439363,349.0,2.6688647712220823,1671.0,12.77843275848739,1.0765361609570419,7.019691475449788,3471.0,95.23088344958032,22.0,0.6035953430973111,269.0,7.380324876962577,1.1959619952494063,9.26781814034881,1211.0,48.21019165840273,12.0,0.47772279099986187,136.0,5.414191631331768,1.271186440677966,6.708711646099863,354.0,51.83122348042273,6.0,0.878495313227504,13.0,1.903406511992925,1.0303030303030303,14.953862028528633,2697.0,146.4822268774519,16.0,0.8690083908191436,101.0,5.485615467045844,0.8586666666666667,13.032623819959566,4279.0,68.29126135188608,42.0,0.6703045049729413,286.0,4.564454486244314,0.855907780979827,10.23031563741536,501.0,31.12429527699691,5.0,0.31062170935126654,33.0,2.0501032817183593,1.2083333333333333,9.001202192144795,5571.0,69.7906206216439,85.0,1.0648362507341107,490.0,6.13846779834958,1.1275291232372777,8.894384552785231,17885.0,99.73427799381139,200.0,1.1152840703808935,1279.0,7.132241630085813,1.0962351133307722,9.246262048326408,3504.0,85.78050961064854,29.0,0.7099414322799109,142.0,3.47626494426715,0.9523809523809524,10.658721607872176,1265.0,127.71211569001393,14.0,1.4134147190989683,186.0,18.77822412517201,1.0770712909441233,5.655965895561743,2591.0,63.537028649535294,24.0,0.5885328782666334,255.0,6.253161831582979,1.1070931849791374,8.911024905617085,896.0,40.573811506569925,11.0,0.49811598947797897,60.0,2.7169963062435216,1.2459016393442623,10.498243282860349,1559.0,53.81964102748219,17.0,0.586872288304809,116.0,4.0045403201975205,1.1643835616438356,8.576243841467386,1072.0,50.019947320409955,10.0,0.46660398619785404,90.0,4.1994358757806864,1.23859649122807,9.13955597835318,85778.0,103.32307052826434,1158.0,1.3948578385102253,6082.0,7.3260150032980915,1.0490257468046704,8.451532948394007
32,2020-04-05,2020-04-05,18614.0,168.15524196007186,367.0,3.3154063500239803,1600.0,14.454087629532339,1.0344259594794927,8.614761817345247,23846.0,182.35458262052083,396.0,3.0282820899826493,1938.0,14.820229016127207,1.1410531632781917,7.649168220380523,3613.0,99.12681702775387,24.0,0.6584676470152485,142.0,3.895933578173554,1.0307845084409135,9.918412874734807,1305.0,51.952353521234976,17.0,0.676773953916471,94.0,3.7421618628322513,1.1266666666666667,7.056654068540411,394.0,57.68785890193942,6.0,0.878495313227504,40.0,5.8566354215166925,1.4705882352941178,12.546723633156104,2945.0,159.9518569351486,19.0,1.031947464097733,248.0,13.469630057696726,1.170807453416149,11.571132709691563,4575.0,73.01531214883823,56.0,0.8937393399639216,296.0,4.724050796952157,1.0875420875420874,9.750798029184354,523.0,32.49103079814248,5.0,0.31062170935126654,22.0,1.366735521145573,1.0827586206896551,10.816164221903149,5712.0,71.55699604933224,89.0,1.1149461919451278,141.0,1.7663754276883483,0.8966829798803698,9.885094200799749,18735.0,104.47423529293019,245.0,1.3662229862165944,850.0,4.739957299118797,0.9654809882600315,10.178510744358757,3663.0,89.67294711866599,32.0,0.7833836494123154,159.0,3.8924375080174425,1.0184782608695653,11.949440042630775,1358.0,137.10122775259993,14.0,1.4134147190989683,93.0,9.389112062586005,1.0304114490161003,5.764861077197462,2741.0,67.21535913870176,32.0,0.7847105043555112,150.0,3.6783304891664583,1.0791457286432162,9.025578808492208,919.0,41.61532675729661,12.0,0.5433992612487043,23.0,1.0415152507266832,0.7861842105263158,13.465261248054372,1631.0,56.305217777949615,18.0,0.6213941876168566,72.0,2.4855767504674264,1.0019607843137255,9.993138576860686,1140.0,53.192854426555364,10.0,0.46660398619785404,68.0,3.1729071061454075,1.0084985835694051,9.746302226127066,91714.0,110.47322262618896,1342.0,1.616493280898724,5936.0,7.150152097924609,1.0463834269662922,8.987355635135376
33,2020-04-06,2020-04-06,19395.0,175.21064348423732,387.0,3.4960824453931347,781.0,7.055401524165473,0.9530254777070064,9.801886387244188,24974.0,190.98059827077444,437.0,3.3418163467737823,1128.0,8.626015650253606,0.9381363435148296,9.06471153780049,3670.0,100.69067768941508,26.0,0.7133399509331859,57.0,1.5638606616612152,0.8824662813102119,12.741154849034105,1345.0,53.54476282456785,19.0,0.7563944190831146,40.0,1.5924093033328728,0.9151873767258382,8.700277461290051,397.0,58.12710655855317,8.0,1.1713270843033385,3.0,0.439247656613752,0.86,13.018788406275037,2993.0,162.55888210760605,19.0,1.031947464097733,48.0,2.6070251724574307,0.9045092838196286,12.316961707250549,4674.0,74.59531562484588,61.0,0.9735374953178432,99.0,1.5800034760076471,0.9512383900928794,11.559224894663462,528.0,32.80165250749375,6.0,0.3727460512215199,5.0,0.31062170935126654,0.7770700636942675,14.29558771498017,5960.0,74.6638124044153,92.0,1.1525286478533905,248.0,3.1068163550830525,0.9569436021831413,11.665101549408897,19384.0,108.0933321013162,255.0,1.421987189735639,649.0,3.619096808385999,0.9134301270417423,12.006979596836006,3882.0,95.03422896933152,32.0,0.7833836494123154,219.0,5.3612818506655335,1.0490928495197438,13.45645466382763,1483.0,149.7210020302693,14.0,1.4134147190989683,125.0,12.61977427766936,1.1354166666666667,7.083720658762761,2903.0,71.18795606700152,34.0,0.8337549108777306,162.0,3.972596928299775,1.0116414435389989,9.495531367330912,956.0,43.29080781281344,12.0,0.5433992612487043,37.0,1.6754810555168382,0.8619246861924688,15.718521451291434,1671.0,57.686093750431525,20.0,0.6904379862409518,40.0,1.3808759724819035,0.8317025440313112,12.129600436481281,1176.0,54.872628776867636,12.0,0.5599247834374249,36.0,1.6797743503122746,0.8876404494382023,11.013646779697524,95391.0,114.90231785261564,1434.0,1.7273110020929734,3677.0,4.429095226426683,0.9404046844065636,10.4823017325536
34,2020-04-07,2020-04-07,20141.0,181.9498618415068,433.0,3.9116374647421894,746.0,6.739218357269453,0.9154553049289891,11.869873951683012,26163.0,200.0730917177173,481.0,3.6782921345496318,1189.0,9.092493446942854,0.9044473280641736,10.75229265147567,3845.0,105.4920042822346,28.0,0.7682122548511232,175.0,4.80132659281952,0.9552401746724891,16.43522369639327,1384.0,55.0973618953174,20.0,0.7962046516664364,39.0,1.552599070749551,0.8383620689655172,11.358191220965317,399.0,58.41993832962901,9.0,1.317742969841256,2.0,0.29283177107583463,0.8372093023255814,16.16491677283718,3059.0,166.14354171973503,20.0,1.0862604885239295,66.0,3.5846596121289673,0.9574780058651026,16.03139063483553,4837.0,77.19673548938373,73.0,1.165053068167255,163.0,2.6014198645378435,0.919446704637917,14.691558370578901,531.0,32.988025533104505,8.0,0.4969947349620265,3.0,0.18637302561075994,0.7622950819672132,22.72035393886484,6200.0,77.67040887707631,111.0,1.390550868605721,240.0,3.0065964726610184,0.9537389100126742,14.887875301686067,20220.0,112.75521951550833,282.0,1.5725505392370598,836.0,4.661887414192134,0.9523147228293265,14.614050684618446,3992.0,97.72711026418635,34.0,0.8323451275005852,110.0,2.692881294854834,0.8748728382502543,15.542881509313718,1532.0,154.66795354711567,16.0,1.615331107541678,49.0,4.946951516846389,0.7828746177370031,8.059160182256567,2997.0,73.49304317354584,38.0,0.9318437239221695,94.0,2.305087106544314,0.9367088607594937,11.325115839899718,987.0,44.69458923770593,12.0,0.5433992612487043,31.0,1.403781424892486,0.8883495145631067,17.464010193024833,1730.0,59.72288580984233,24.0,0.8285255834891422,59.0,2.0367920594108075,0.9294117647058824,16.038690933300746,1208.0,56.365761532700766,18.0,0.8398871751561373,32.0,1.4931327558331329,0.8955696202531646,13.675509078767865,99225.0,119.52052592934119,1607.0,1.9356964995560726,3834.0,4.618208076725565,0.9171454058876004,12.728505955031514
